taxonName,subtype,geographyName,geographyIso2,eventDescription,eventStartDate,hostName,taxonRank,caseCount,deathCount
"""H5N1 subtype""","""H5N1""","""Villaregia""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-07""","""Aves""","""Aves""","""NA""",1000
"""H5N1 subtype""","""H5N1""","""Villa Contarini""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-07""","""Aves""","""Aves""","""NA""",1
"""H5N1 subtype""","""H5N1""","""Arzarello I""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected  in a backyard farm""","""2022-11-25""","""Aves""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""San Giovanni in Croce""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-24""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""Torricella del Pizzo""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-10""","""Aves""","""Aves""",289681,2003
"""H5N1 subtype""","""H5N1""","""Villaregia""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of broiler""","""2022-11-15""","""Aves""","""Aves""",70,60
"""H5N1 subtype""","""H5N1""","""Zai Santa Maria""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of of guinea fowl""","""2022-11-30""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""San Giovanni in Croce""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-24""","""Aves""","""Aves""",62192,475
"""H5N1 subtype""","""H5N1""","""Arzerin I""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys""","""2022-11-02""","""Aves""","""Aves""",53,0
"""H5N1 subtype""","""H5N1""","""Motta""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys""","""2022-11-04""","""Aves""","""Aves""",140,0
"""H5N1 subtype""","""H5N1""","""Villa Contarini""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-07""","""Aves""","""Aves""",3,0
"""H5N1 subtype""","""H5N1""","""Vienna Hotel""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-10""","""Aves""","""Aves""",5,0
"""H5N1 subtype""","""H5N1""","""Pontocello""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys""","""2022-11-13""","""Aves""","""Aves""",68,58
"""H5N1 subtype""","""H5N1""","""La Pantina""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys ""","""2022-11-14""","""Aves""","""Aves""",11,1
"""H5N1 subtype""","""H5N1""","""Belvedere""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-10-27""","""Aves""","""Aves""",100,0
"""H5N1 subtype""","""H5N1""","""Lavaio""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-04""","""Aves""","""Aves""",5,0
"""H5N1 subtype""","""H5N1""","""Case Tardivo""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-04""","""Aves""","""Aves""",5,0
"""H5N1 subtype""","""H5N1""","""Fair Play""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - was detected in a multispecies farm""","""2022-11-04""","""Aves""","""Aves""",7,0
"""H5N1 subtype""","""H5N1""","""San Zavedro""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a breeding poultry farm""","""2022-11-07""","""Aves""","""Aves""",53928,0
"""H5N1 subtype""","""H5N1""","""Nogarole Rocca""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys""","""2022-11-09""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""Vienna Hotel""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-10""","""Aves""","""Aves""","""NA""",5
"""H5N1 subtype""","""H5N1""","""Portile""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm""","""2022-11-11""","""Aves""","""Aves""",12,12
"""H5N1 subtype""","""H5N1""","""Pontocello""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys""","""2022-11-13""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""Torricella del Pizzo""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-10""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""Villaregia""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of broiler""","""2022-11-15""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""La Pantina""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of fattening turkeys ""","""2022-11-14""","""Aves""","""Aves""","""NA""",10
"""H5N1 subtype""","""H5N1""","""Ostellato""","""IT""","""NA""","""2022-10-21""","""Aves""","""Aves""",19656,0
"""H5N1 subtype""","""H5N1""","""Ostellato""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-10-21""","""Aves""","""Aves""",19656,0
"""H5N1 subtype""","""H5N1""","""Villaregia""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-11-07""","""Aves""","""Aves""",2000,1000
"""H5N1 subtype""","""H5N1""","""Scortichino""","""IT""","""\""The Database of Global Administrative Boundaries (GADM) used by WAHIS, provides Finale Emilia as the municipality, Modena province corresponding to the given coordinates. As a matter of fact the location of the infected premises is the municipality of Bodeno province Ferrara’.

The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected  in a backyard farm located in the Municipality of Bodeno, Ferrara Province, Emilia-Romagna region.\""
""","""2022-11-16""","""Aves""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Bordolano""","""IT""","""NA""","""2022-10-17""","""Aves""","""Aves""","""NA""",180
"""H5N1 subtype""","""H5N1""","""Piletta""","""IT""","""NA""","""2022-10-17""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Ostellato""","""IT""","""NA""","""2022-10-21""","""Aves""","""Aves""","""NA""",226
"""H5N1 subtype""","""H5N1""","""Ostellato""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-10-21""","""Aves""","""Aves""","""NA""",226
"""H5N1 subtype""","""H5N1""","""Bordolano""","""IT""","""NA""","""2022-10-17""","""Aves""","""Aves""",10332,0
"""H5N1 subtype""","""H5N1""","""Bruna""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a backyard farm (ducks).""","""2022-10-31""","""Aves""","""Aves""",5,5
"""H5N1 subtype""","""H5N1""","""Belvedere""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1 - has been detected in a commercial farm of laying hens""","""2022-10-27""","""Aves""","""Aves""","""NA""",100
"""H5N1 subtype""","""H5N1""","""Galliavola""","""IT""","""The highly pathogenic avian influenza virus (HPAI), subtype H5N1, was detected in a multi-species (ducks and chickens) breeding farm.""","""2022-10-26""","""Aves""","""Aves""",9821,3248
"""H5N1 subtype""","""H5N1""","""Cendon""","""IT""","""NA""","""2022-09-22""","""Aves""","""Aves""",30,10
"""H5N1 subtype""","""H5N1""","""Piletta""","""IT""","""NA""","""2022-10-17""","""Aves""","""Aves""",241,241
"""H5N1 subtype""","""H5N1""","""Terhand""","""BE""","""Melleagris Gallopavo""","""2023-01-24""","""Aves""","""Aves""",257,257
"""H5N1 subtype""","""H5N1""","""Tenbrielen""","""BE""","""Gallus gallus""","""2023-01-18""","""Aves""","""Aves""",238,238
"""H5N1 subtype""","""H5N1""","""Baardegem""","""BE""","""gallus gallus
""","""2023-02-21""","""Aves""","""Aves""",622,622
"""H5N1 subtype""","""H5N1""","""Mulken""","""BE""","""NA""","""2023-01-11""","""Aves""","""Aves""",42,42
"""H5N1 subtype""","""H5N1""","""Mulken""","""BE""","""gallus gallus
""","""2022-10-07""","""Aves""","""Aves""",803,803
"""H5N1 subtype""","""H5N1""","""Eerstestraat""","""BE""","""Gallus gallus
""","""2022-09-19""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Eerstestraat""","""BE""","""Gallus gallus

Note: En raison de limitations temporaires, les données quantitatives n'ont pas pu être mises à jour. Toutefois, la mesure de lutte Abattage sanitaire a bien été appliquée à tous les animaux de l'exploitation et le foyer est considéré comme résolu.
""","""2022-09-19""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Kippe""","""BE""","""gallus gallus
""","""2022-12-27""","""Aves""","""Aves""",5,5
"""H5N1 subtype""","""H5N1""","""Merkem""","""BE""","""Meleagris (dinde/turkey)
""","""2022-12-23""","""Aves""","""Aves""",190,190
"""H5N1 subtype""","""H5N1""","""Winkel""","""BE""","""gallus gallus
""","""2022-11-08""","""Aves""","""Aves""",50,50
"""H5N1 subtype""","""H5N1""","""Halle""","""BE""","""NA""","""2022-10-20""","""Aves""","""Aves""",130,130
"""H5N1 subtype""","""H5N1""","""Vijfhuizen""","""BE""","""gallus gallus
""","""2022-10-26""","""Aves""","""Aves""",80,80
"""H5N1 subtype""","""H5N1""","""Peerstalle""","""BE""","""gallus gallus
""","""2022-09-30""","""Aves""","""Aves""",18653,18653
"""H5N1 subtype""","""H5N1""","""Moerstraat""","""BE""","""gallus gallus
""","""2022-09-28""","""Aves""","""Aves""",27,27
"""H5N1 subtype""","""H5N1""","""Kruiskenstraat""","""BE""","""gallus gallus
""","""2022-09-25""","""Aves""","""Aves""",27645,27645
"""H5N1 subtype""","""H5N1""","""Eerstestraat""","""BE""","""Gallus gallus

Note: En raison de limitations temporaires, les données quantitatives n'ont pas pu être mises à jour. Toutefois, la mesure de lutte Abattage sanitaire a bien été appliquée à tous les animaux de l'exploitation et le foyer est considéré comme résolu.
""","""2022-09-19""","""Aves""","""Aves""",5735,5735
"""H5N1 subtype""","""H5N1""","""Eerstestraat""","""BE""","""Gallus gallus
""","""2022-09-19""","""Aves""","""Aves""",5735,5735
"""H5N1 subtype""","""H5N1""","""Besk Stary""","""PL""","""NA""","""2022-09-19""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Besk Stary""","""PL""","""NA""","""2022-09-19""","""Aves""","""Aves""",1677,590
"""H5N1 subtype""","""H5N1""","""Yantarnyy""","""RU""","""NA""","""2022-08-15""","""Aves""","""Aves""",33530,33530
"""H5N1 subtype""","""H5N1""","""Yantarnyy""","""RU""","""NA""","""2022-08-15""","""Aves""","""Aves""",5,5
"""H5N1 subtype""","""H5N1""","""Abrigada""","""PT""","""Fattening turkeys""","""2022-09-27""","""Aves""","""Aves""",6021,3050
"""H5N1 subtype""","""H5N1""","""Vale da Velha Guarda""","""PT""","""Fattening ducks.""","""2022-08-29""","""Aves""","""Aves""",5000,3000
"""H5N1 subtype""","""H5N1""","""Pinhal de Vigia""","""PT""","""Outbreak in a holding of fattening ducks detected through active surveillance.""","""2022-09-01""","""Aves""","""Aves""",38500,2796
"""H5N1 subtype""","""H5N1""","""Khalitovo""","""RU""","""geese, chickens""","""2022-08-17""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Khalitovo""","""RU""","""geese, chickens""","""2022-08-17""","""Aves""","""Aves""",90,87
"""H5N1 subtype""","""H5N1""","""Hochmoor""","""DE""","""NA""","""2023-01-03""","""Aves""","""Aves""",100,11
"""H5N1 subtype""","""H5N1""","""Westerholt""","""DE""","""turkeys for breeding""","""2022-10-21""","""Aves""","""Aves""",3,0
"""H5N1 subtype""","""H5N1""","""Breddenberg""","""DE""","""broiler chicken""","""2022-10-27""","""Aves""","""Aves""",65,65
"""H5N1 subtype""","""H5N1""","""Zwischenmooren""","""DE""","""laying hens""","""2022-11-14""","""Aves""","""Aves""",2775,60
"""H5N1 subtype""","""H5N1""","""Am Grimmenser Wege""","""DE""","""turkeys for breeding""","""2022-10-01""","""Aves""","""Aves""",230,230
"""H5N1 subtype""","""H5N1""","""Leepens""","""DE""","""laying hens""","""2022-10-04""","""Aves""","""Aves""",83,64
"""H5N1 subtype""","""H5N1""","""Leegmoor""","""DE""","""geese (720), ducks (749), broiler chickens (607)""","""2022-09-26""","""Aves""","""Aves""",51,44
"""H5N1 subtype""","""H5N1""","""Lastrup""","""DE""","""Turkeys for fattening""","""2022-09-25""","""Aves""","""Aves""",100,100
"""H5N1 subtype""","""H5N1""","""Lüsche""","""DE""","""Laying hens""","""2022-09-21""","""Aves""","""Aves""",86,66
"""H5N1 subtype""","""H5N1""","""Leepens""","""DE""","""laying hens""","""2022-10-04""","""Aves""","""Aves""",81,100
"""H5N1 subtype""","""H5N1""","""Westerholt""","""DE""","""turkeys for fattening""","""2022-10-15""","""Aves""","""Aves""",17,17
"""H5N1 subtype""","""H5N1""","""Langwege""","""DE""","""laying hens""","""2022-08-21""","""Aves""","""Aves""",44,9
"""H5N1 subtype""","""H5N1""","""Hengsterholz""","""DE""","""turkeys for fattening""","""2022-08-23""","""Aves""","""Aves""",160,160
"""H5N1 subtype""","""H5N1""","""Kreyenhoop""","""DE""","""broiler""","""2022-09-17""","""Aves""","""Aves""",3700,800
"""H5N1 subtype""","""H5N1""","""Petersdorf""","""DE""","""turkeys for fattening""","""2022-09-09""","""Aves""","""Aves""",0,0
"""H5N1 subtype""","""H5N1""","""Hahlen""","""DE""","""turkeys for fattening""","""2022-08-29""","""Aves""","""Aves""",528,528
"""H5N1 subtype""","""H5N1""","""Hebelermeer""","""DE""","""broiler (parent stock)""","""2022-08-31""","""Aves""","""Aves""",5013,848
"""H5N1 subtype""","""H5N1""","""Bahlener Mark""","""DE""","""laying hens""","""2022-09-02""","""Aves""","""Aves""",110,20
"""H5N1 subtype""","""H5N1""","""Hebelermeer""","""DE""","""turkeys for fattening""","""2022-09-08""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Petersdorf""","""DE""","""turkeys for fattening""","""2022-09-09""","""Aves""","""Aves""",6296,36
