data,yearMonth,geo,species,flu,monthlyCases
"""FluNet""","""2009-5""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-5""","""Greece""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-5""","""Finland""","""Homo sapiens""","""Influenza A virus""",1
"""WAHIS""","""2009-6""","""Arroyo Cañuelas""","""Sus scrofa""","""Influenza A virus""",9792
"""WAHIS""","""2009-6""","""Estancia La Amalia""","""Sus scrofa""","""Influenza A virus""",8230
"""FluNet""","""2009-6""","""Canada""","""Homo sapiens""","""Influenza A virus""",5016
"""FluNet""","""2009-6""","""China""","""Homo sapiens""","""Influenza A virus""",1068
"""FluNet""","""2009-6""","""Mexico""","""Homo sapiens""","""Influenza A virus""",845
"""FluNet""","""2009-6""","""Argentina""","""Homo sapiens""","""Influenza A virus""",742
"""FluNet""","""2009-6""","""South Africa""","""Homo sapiens""","""Influenza A virus""",577
"""FluNet""","""2009-6""","""Singapore""","""Homo sapiens""","""Influenza A virus""",362
"""FluNet""","""2009-6""","""Brazil""","""Homo sapiens""","""Influenza A virus""",324
"""FluNet""","""2009-6""","""Philippines""","""Homo sapiens""","""Influenza A virus""",290
"""FluNet""","""2009-6""","""New Zealand""","""Homo sapiens""","""Influenza A virus""",272
"""FluNet""","""2009-6""","""Japan""","""Homo sapiens""","""Influenza A virus""",200
"""FluNet""","""2009-6""","""Colombia""","""Homo sapiens""","""Influenza A virus""",196
"""FluNet""","""2009-6""","""Australia""","""Homo sapiens""","""Influenza A virus""",154
"""FluNet""","""2009-6""","""Cuba""","""Homo sapiens""","""Influenza A virus""",128
"""FluNet""","""2009-6""","""Honduras""","""Homo sapiens""","""Influenza A virus""",102
"""FluNet""","""2009-6""","""Kenya""","""Homo sapiens""","""Influenza A virus""",100
"""FluNet""","""2009-6""","""Paraguay""","""Homo sapiens""","""Influenza A virus""",93
"""FluNet""","""2009-6""","""Senegal""","""Homo sapiens""","""Influenza A virus""",69
"""FluNet""","""2009-6""","""Ghana""","""Homo sapiens""","""Influenza A virus""",65
"""FluNet""","""2009-6""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",63
"""FluNet""","""2009-6""","""Egypt""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2009-6""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",61
"""FluNet""","""2009-6""","""Thailand""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2009-6""","""Sweden""","""Homo sapiens""","""Influenza A virus""",58
"""FluNet""","""2009-6""","""India""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2009-6""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",39
"""FluNet""","""2009-6""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",37
"""FluNet""","""2009-6""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",32
"""FluNet""","""2009-6""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2009-6""","""Greece""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2009-6""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2009-6""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2009-6""","""Ireland""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2009-6""","""Italy""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-6""","""Germany""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-6""","""France""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-6""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-6""","""Belgium""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2009-6""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2009-6""","""Spain""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2009-6""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-6""","""Denmark""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-6""","""Romania""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Fiji""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Morocco""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Norway""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-6""","""Pakistan""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2009-6""","""Chile""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-6""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-6""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-6""","""Poland""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2009-6""","""Czechia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2009-6""","""Finland""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2009-6""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-6""","""Hungary""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-6""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-6""","""North Macedonia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-6""","""Niger""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-6""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-6""","""Croatia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-6""","""Estonia""","""Homo sapiens""","""Influenza A virus""",1
"""WAHIS""","""2009-7""","""Peñablanca""","""Aves""","""Influenza A virus""",146022
"""WAHIS""","""2009-7""","""Santa Teresa""","""Aves""","""Influenza A virus""",73488
"""FluNet""","""2009-7""","""China""","""Homo sapiens""","""Influenza A virus""",4658
"""FluNet""","""2009-7""","""Mexico""","""Homo sapiens""","""Influenza A virus""",834
"""FluNet""","""2009-7""","""Argentina""","""Homo sapiens""","""Influenza A virus""",489
"""FluNet""","""2009-7""","""Canada""","""Homo sapiens""","""Influenza A virus""",431
"""WAHIS""","""2009-7""","""Sandy Creek""","""Sus scrofa""","""Influenza A virus""",400
"""FluNet""","""2009-7""","""Norway""","""Homo sapiens""","""Influenza A virus""",320
"""FluNet""","""2009-7""","""Australia""","""Homo sapiens""","""Influenza A virus""",314
"""FluNet""","""2009-7""","""Kenya""","""Homo sapiens""","""Influenza A virus""",263
"""FluNet""","""2009-7""","""Philippines""","""Homo sapiens""","""Influenza A virus""",226
"""FluNet""","""2009-7""","""South Africa""","""Homo sapiens""","""Influenza A virus""",219
"""FluNet""","""2009-7""","""Senegal""","""Homo sapiens""","""Influenza A virus""",216
"""FluNet""","""2009-7""","""New Zealand""","""Homo sapiens""","""Influenza A virus""",206
"""FluNet""","""2009-7""","""Singapore""","""Homo sapiens""","""Influenza A virus""",192
"""FluNet""","""2009-7""","""Japan""","""Homo sapiens""","""Influenza A virus""",113
"""FluNet""","""2009-7""","""Egypt""","""Homo sapiens""","""Influenza A virus""",100
"""FluNet""","""2009-7""","""India""","""Homo sapiens""","""Influenza A virus""",77
"""FluNet""","""2009-7""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",65
"""FluNet""","""2009-7""","""Colombia""","""Homo sapiens""","""Influenza A virus""",54
"""FluNet""","""2009-7""","""Honduras""","""Homo sapiens""","""Influenza A virus""",41
"""FluNet""","""2009-7""","""Italy""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2009-7""","""Cuba""","""Homo sapiens""","""Influenza A virus""",32
"""FluNet""","""2009-7""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",31
"""FluNet""","""2009-7""","""Ghana""","""Homo sapiens""","""Influenza A virus""",31
"""FluNet""","""2009-7""","""Sweden""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2009-7""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",28
"""FluNet""","""2009-7""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",21
"""FluNet""","""2009-7""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2009-7""","""Belgium""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2009-7""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2009-7""","""Brazil""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2009-7""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2009-7""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2009-7""","""Fiji""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2009-7""","""Thailand""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-7""","""Paraguay""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-7""","""Martinique""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2009-7""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2009-7""","""Spain""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2009-7""","""Greece""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-7""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-7""","""Chile""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-7""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-7""","""Ireland""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2009-7""","""Uganda""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-7""","""France""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-7""","""Algeria""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-7""","""Hungary""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2009-7""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Niger""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Germany""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Morocco""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-7""","""Sudan""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-7""","""Poland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-7""","""Iraq""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-7""","""Denmark""","""Homo sapiens""","""Influenza A virus""",1
"""WAHIS""","""2009-8""","""Coagh""","""Sus scrofa""","""Influenza A virus""",62400
"""FluNet""","""2009-8""","""China""","""Homo sapiens""","""Influenza A virus""",9822
"""FluNet""","""2009-8""","""Mexico""","""Homo sapiens""","""Influenza A virus""",867
"""FluNet""","""2009-8""","""Senegal""","""Homo sapiens""","""Influenza A virus""",675
"""FluNet""","""2009-8""","""India""","""Homo sapiens""","""Influenza A virus""",607
"""FluNet""","""2009-8""","""Norway""","""Homo sapiens""","""Influenza A virus""",432
"""FluNet""","""2009-8""","""Egypt""","""Homo sapiens""","""Influenza A virus""",372
"""FluNet""","""2009-8""","""Kenya""","""Homo sapiens""","""Influenza A virus""",257
"""FluNet""","""2009-8""","""Argentina""","""Homo sapiens""","""Influenza A virus""",121
"""FluNet""","""2009-8""","""Colombia""","""Homo sapiens""","""Influenza A virus""",109
"""FluNet""","""2009-8""","""Australia""","""Homo sapiens""","""Influenza A virus""",103
"""FluNet""","""2009-8""","""Singapore""","""Homo sapiens""","""Influenza A virus""",81
"""FluNet""","""2009-8""","""New Zealand""","""Homo sapiens""","""Influenza A virus""",78
"""FluNet""","""2009-8""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",63
"""FluNet""","""2009-8""","""Honduras""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2009-8""","""Canada""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2009-8""","""Philippines""","""Homo sapiens""","""Influenza A virus""",58
"""FluNet""","""2009-8""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",51
"""FluNet""","""2009-8""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",51
"""FluNet""","""2009-8""","""Japan""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2009-8""","""Ghana""","""Homo sapiens""","""Influenza A virus""",40
"""FluNet""","""2009-8""","""South Africa""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2009-8""","""Sweden""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2009-8""","""Pakistan""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2009-8""","""Italy""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2009-8""","""Poland""","""Homo sapiens""","""Influenza A virus""",21
"""FluNet""","""2009-8""","""Martinique""","""Homo sapiens""","""Influenza A virus""",20
"""FluNet""","""2009-8""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2009-8""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2009-8""","""Denmark""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2009-8""","""Belgium""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2009-8""","""Uganda""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2009-8""","""Paraguay""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2009-8""","""Cuba""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2009-8""","""Thailand""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2009-8""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2009-8""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2009-8""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-8""","""Morocco""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-8""","""Brazil""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2009-8""","""Niger""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""Iraq""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""France""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""Algeria""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2009-8""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-8""","""Germany""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-8""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-8""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2009-8""","""Finland""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2009-8""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2009-8""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Serbia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Latvia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Greece""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Croatia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Ireland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2009-8""","""Lithuania""","""Homo sapiens""","""Influenza A virus""",1
"""WAHIS""","""2009-8""","""Pulau Bulan""","""Sus scrofa""","""Influenza A virus""",0
"""WAHIS""","""2009-9""","""Ballygawley House""","""Sus scrofa""","""Influenza A virus""",153000
"""WAHIS""","""2009-9""","""Savstrup""","""Neogale vison""","""Influenza A virus""",34500
"""WAHIS""","""2009-9""","""Tvis""","""Neogale vison""","""Influenza A virus""",8000
"""FluNet""","""2009-9""","""China""","""Homo sapiens""","""Influenza A virus""",7361
"""FluNet""","""2009-9""","""Mexico""","""Homo sapiens""","""Influenza A virus""",2156
"""WAHIS""","""2009-9""","""Tinkerdal""","""Neogale vison""","""Influenza A virus""",2000
"""WAHIS""","""2009-9""","""Borbjerg""","""Neogale vison""","""Influenza A virus""",1600
"""FluNet""","""2009-9""","""Egypt""","""Homo sapiens""","""Influenza A virus""",1450
"""FluNet""","""2009-9""","""Senegal""","""Homo sapiens""","""Influenza A virus""",564
"""FluNet""","""2009-9""","""Canada""","""Homo sapiens""","""Influenza A virus""",238
"""FluNet""","""2009-9""","""Cuba""","""Homo sapiens""","""Influenza A virus""",186
"""WAHIS""","""2009-9""","""Towermore House""","""Sus scrofa""","""Influenza A virus""",160
"""FluNet""","""2009-9""","""India""","""Homo sapiens""","""Influenza A virus""",145
"""WAHIS""","""2009-9""","""Danesfort""","""Sus scrofa""","""Influenza A virus""",130
"""WAHIS""","""2009-9""","""Bellaghy""","""Sus scrofa""","""Influenza A virus""",128
"""FluNet""","""2009-9""","""Kenya""","""Homo sapiens""","""Influenza A virus""",110
"""FluNet""","""2009-9""","""Norway""","""Homo sapiens""","""Influenza A virus""",88
"""FluNet""","""2009-9""","""Colombia""","""Homo sapiens""","""Influenza A virus""",65
"""FluNet""","""2009-9""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2009-9""","""Argentina""","""Homo sapiens""","""Influenza A virus""",42
